img,z,conf_full1920,conf_sahi,conf_union
1692846907.504968,,0.8127,0.8877,0.8877
1692846907.541012,,0.7904,0.8479,0.8479
1692846907.573106,,0.7875,0.8647,0.8647
1692846907.605223,,0.8302,0.8838,0.8838
1692846907.641232,,0.8028,0.87,0.87
1692846907.673096,,0.837,0.8707,0.8707
1692846907.705144,,0.7772,0.8277,0.8277
1692846907.741314,,0.8494,0.8461,0.8494
1692846907.773049,,0.8029,0.8501,0.8501
1692846907.805176,,0.8243,0.8526,0.8526
1692846907.841316,,0.8707,0.8851,0.8851
1692846907.873280,,0.8391,0.8997,0.8997
1692846907.905142,,0.8376,0.8712,0.8712
1692846907.941123,,0.8117,0.8609,0.8609
1692846907.973338,,0.7977,0.859,0.859
1692846908.005158,,0.8082,0.8559,0.8559
1692846908.041112,,0.8344,0.9029,0.9029
1692846908.073499,,0.8302,0.8925,0.8925
1692846908.105239,,0.8501,0.8887,0.8887
1692846908.141220,,0.848,0.8906,0.8906
1692846908.173262,,0.8196,0.869,0.869
1692846908.205261,,0.8318,0.867,0.867
1692846908.241427,,0.8226,0.8987,0.8987
1692846908.273414,,0.8048,0.8621,0.8621
1692846908.305321,,0.8051,0.862,0.862
1692846908.341311,,0.8381,0.889,0.889
1692846908.373264,,0.8052,0.8482,0.8482
1692846908.405433,,0.8106,0.8938,0.8938
1692846908.441525,,0.8176,0.8627,0.8627
1692846908.474490,,0.8201,0.8523,0.8523
1692846908.505598,,0.7984,0.8272,0.8272
1692846908.541245,,0.8191,0.849,0.849
1692846908.573828,,0.8274,0.8433,0.8433
1692846908.605695,,0.7879,0.8449,0.8449
1692846908.641603,,0.846,0.8926,0.8926
1692846908.673744,,0.8294,0.8876,0.8876
1692846908.705392,,0.8417,0.8833,0.8833
1692846908.741432,,0.8506,0.8663,0.8663
1692846908.773331,,0.8245,0.8582,0.8582
1692846908.806054,,0.8362,0.888,0.888
1692846908.841540,,0.7824,0.8671,0.8671
1692846908.873456,,0.8478,0.8557,0.8557
1692846908.905140,,0.8666,0.8477,0.8666
1692846908.941038,,0.8185,0.8533,0.8533
1692846908.973062,,0.856,0.8543,0.856
1692846909.005179,,0.8107,0.8467,0.8467
1692846909.040986,,0.8095,0.8643,0.8643
1692846909.073086,,0.8406,0.8825,0.8825
1692846909.105297,,0.8482,0.8753,0.8753
1692846909.141089,,0.8568,0.8934,0.8934
1692846909.173261,,0.8378,0.846,0.846
1692846909.205380,,0.804,0.8558,0.8558
1692846909.241056,,0.8428,0.8587,0.8587
1692846909.273328,,0.7987,0.8562,0.8562
1692846909.305320,,0.8426,0.8851,0.8851
1692846909.341041,,0.8422,0.8891,0.8891
1692846909.373075,,0.8403,0.8921,0.8921
1692846909.405119,,0.8366,0.8601,0.8601
1692846909.441488,,0.8259,0.8752,0.8752
1692846909.473035,,0.855,0.8942,0.8942
1692846909.505075,,0.8342,0.8894,0.8894
1692846909.541141,,0.8391,0.8721,0.8721
1692846909.573013,,0.8412,0.8879,0.8879
1692846909.605324,,0.8302,0.8687,0.8687
1692846909.641101,,0.8206,0.8748,0.8748
1692846909.673083,,0.8459,0.8833,0.8833
1692846909.705218,,0.8565,0.8854,0.8854
1692846909.741064,,0.8538,0.8804,0.8804
1692846909.773098,,0.8334,0.8817,0.8817
1692846909.805144,,0.8684,0.9048,0.9048
1692846909.841085,,0.8959,0.8983,0.8983
1692846909.873064,,0.8459,0.8885,0.8885
1692846909.905131,,0.8169,0.889,0.889
1692846909.941375,,0.7735,0.823,0.823
1692846909.973310,,0.7629,0.8741,0.8741
1692846910.005379,,0.773,0.8213,0.8213
1692846910.041257,,0.6705,0.7256,0.7256
1692846910.073280,,0.8141,0.8526,0.8526
1692846910.105084,,0.7917,0.853,0.853
1692846910.141454,,0.8319,0.8463,0.8463
1692846910.173033,,0.7625,0.7915,0.7915
1692846910.205101,,0.8014,0.874,0.874
1692846910.241599,,0.8043,0.8451,0.8451
1692846910.273120,,0.7427,0.8084,0.8084
1692846910.305133,,0.7398,0.796,0.796
1692846910.341349,,0.7681,0.8207,0.8207
1692846910.373631,,0.7932,0.8092,0.8092
1692846910.405465,,0.8076,0.8645,0.8645
1692846910.442234,,0.7842,0.8021,0.8021
1692846910.473206,,0.6726,0.6869,0.6869
1692846910.505207,,0.5842,0.793,0.793
1692846910.540998,,0.7372,0.8103,0.8103
1692846910.573149,,0.775,0.8846,0.8846
1692846910.605212,,0.8106,0.8648,0.8648
1692846910.641067,,0.7799,0.7787,0.7799
1692846910.673030,,0.8001,0.8701,0.8701
1692846910.704994,,0.7576,0.8349,0.8349
1692846910.741118,,0.7555,0.8146,0.8146
1692846910.773148,,0.7727,0.8482,0.8482
1692846910.805426,,0.7608,0.7977,0.7977
1692846910.837559,,0.6565,0.7813,0.7813
1692846910.873636,,0.7756,0.7611,0.7756
1692846910.905732,,0.7751,0.8873,0.8873
1692846910.937347,,0.7393,0.8371,0.8371
1692846910.973606,,0.6933,0.8331,0.8331
1692846911.005260,,0.5573,0.8476,0.8476
1692846911.037210,,0.697,0.8138,0.8138
1692846911.073230,,0.6738,0.8184,0.8184
1692846911.105332,,0.7275,0.7944,0.7944
1692846911.137353,,0.7248,0.8452,0.8452
1692846911.173160,,0.7462,0.8478,0.8478
1692846911.205204,,0.7054,0.873,0.873
1692846911.237935,,0.7249,0.8242,0.8242
1692846911.273094,,0.76,0.8188,0.8188
1692846911.305099,,0.7678,0.8332,0.8332
1692846911.337369,,0.7598,0.8338,0.8338
1692846911.373146,,0.7435,0.867,0.867
1692846911.405138,,0.6798,0.8215,0.8215
1692846911.437104,,0.5415,0.7398,0.7398
1692846911.473101,,0.6834,0.7906,0.7906
1692846911.505176,,0.6418,0.7426,0.7426
1692846911.537184,,0.6201,0.8694,0.8694
1692846911.573226,,0.7965,0.8591,0.8591
1692846911.605317,,0.7884,0.8809,0.8809
1692846911.637406,,0.7642,0.8781,0.8781
1692846911.673280,,0.7698,0.8439,0.8439
1692846911.705403,,0.6164,0.7107,0.7107
1692846911.737307,,0.7557,0.8479,0.8479
1692846911.773384,,0.7451,0.8631,0.8631
1692846911.805343,,0.6926,0.8578,0.8578
1692846911.837205,,0.7724,0.8578,0.8578
1692846911.873167,,0.7733,0.83,0.83
1692846911.905120,,0.7675,0.8549,0.8549
1692846911.937157,,0.7417,0.8515,0.8515
1692846911.973077,,0.7243,0.8652,0.8652
1692846912.005129,,0.7647,0.8428,0.8428
1692846912.037351,,0.7228,0.8577,0.8577
1692846912.073174,,0.6405,0.7934,0.7934
1692846912.105241,,0.7789,0.8633,0.8633
1692846912.137070,,0.7654,0.8505,0.8505
1692846912.173296,,0.6531,0.8228,0.8228
1692846912.205001,,0.7086,0.8383,0.8383
1692846912.237090,,0.7295,0.8132,0.8132
1692846912.273179,,0.6466,0.7418,0.7418
1692846912.305138,,0.6411,0.7759,0.7759
1692846912.337100,,0.7301,0.7862,0.7862
1692846912.373206,,0.6471,0.6873,0.6873
1692846912.405236,,0.7212,0.7931,0.7931
1692846912.437327,,0.7243,0.8423,0.8423
1692846912.473275,,0.6297,0.7363,0.7363
1692846912.505313,,0.7097,0.6471,0.7097
1692846912.537149,,0.7034,0.7871,0.7871
1692846912.573087,,0.7058,0.6976,0.7058
1692846912.605160,,0.7023,0.5724,0.7023
1692846912.637188,,0.5434,0.732,0.732
1692846912.673150,,0.7601,0.7861,0.7861
1692846912.705106,,0.6499,0.7973,0.7973
1692846912.737110,,0.6687,0.7571,0.7571
1692846912.773113,,0.7733,0.7875,0.7875
1692846912.805466,,0.7745,0.8228,0.8228
1692846912.837147,,0.7563,0.802,0.802
1692846912.873410,,0.6478,0.7883,0.7883
1692846912.905476,,0.7631,0.8115,0.8115
1692846912.937288,,0.7842,0.7935,0.7935
1692846912.973290,,0.8008,0.8031,0.8031
1692846913.005410,,0.8056,0.8011,0.8056
1692846913.037528,,0.7653,0.8375,0.8375
1692846913.073353,,0.8013,0.8427,0.8427
1692846913.105204,,0.8099,0.8408,0.8408
1692846913.137140,,0.8169,0.7924,0.8169
1692846913.173262,,0.8076,0.7761,0.8076
1692846913.205294,,0.7029,0.7778,0.7778
1692846913.237378,,0.8223,0.8419,0.8419
1692846913.273225,,0.7935,0.8103,0.8103
1692846913.305702,,0.7993,0.8401,0.8401
1692846913.337399,,0.7668,0.8008,0.8008
1692846913.373175,,0.797,0.8427,0.8427
1692846913.405320,,0.8171,0.8228,0.8228
1692846913.437333,,0.8303,0.8679,0.8679
1692846913.473162,,0.7974,0.8745,0.8745
1692846913.505283,,0.7938,0.7889,0.7938
1692846913.537189,,0.7948,0.842,0.842
1692846913.573018,,0.774,0.8281,0.8281
1692846913.605103,,0.8414,0.8348,0.8414
1692846913.637888,,0.8499,0.8571,0.8571
1692846913.673073,,0.877,0.8741,0.877
1692846913.705240,,0.8308,0.8805,0.8805
1692846913.737355,,0.8289,0.8375,0.8375
1692846913.773118,,0.8238,0.8611,0.8611
1692846913.805192,,0.7973,0.8873,0.8873
1692846913.837093,,0.8238,0.8872,0.8872
1692846913.873249,,0.836,0.885,0.885
1692846913.905178,,0.8225,0.8448,0.8448
1692846913.937138,,0.8278,0.8774,0.8774
1692846913.973124,,0.8132,0.8857,0.8857
1692846914.005412,,0.8473,0.8756,0.8756
1692846914.037374,,0.8243,0.8513,0.8513
1692846914.073330,,0.8167,0.8442,0.8442
1692846914.105172,,0.8577,0.8888,0.8888
1692846914.137541,,0.8563,0.882,0.882
1692846914.173159,,0.8572,0.8829,0.8829
1692846914.205194,,0.8228,0.8668,0.8668
1692846914.237200,,0.8455,0.8888,0.8888
1692846914.273226,,0.8426,0.8897,0.8897
1692846914.305233,,0.8038,0.8599,0.8599
1692846914.337320,,0.8082,0.8722,0.8722
1692846914.373130,,0.833,0.8761,0.8761
1692846914.405159,,0.8335,0.8763,0.8763
1692846914.439796,,0.8424,0.8643,0.8643
1692846914.473333,,0.832,0.8515,0.8515
1692846914.505237,,0.827,0.8909,0.8909
1692846914.537231,,0.8134,0.8581,0.8581
1692846914.573193,,0.8315,0.8685,0.8685
1692846914.605243,,0.8591,0.8752,0.8752
1692846914.637095,,0.8188,0.8313,0.8313
1692846914.675842,,0.8366,0.8751,0.8751
1692846914.705189,,0.8293,0.8828,0.8828
1692846914.737106,,0.8256,0.8943,0.8943
1692846914.773294,,0.8398,0.8891,0.8891
1692846914.805317,,0.8412,0.882,0.882
1692846914.837457,,0.866,0.8366,0.866
1692846914.873214,,0.8486,0.878,0.878
1692846914.905358,,0.8604,0.8797,0.8797
1692846914.937324,,0.8242,0.8689,0.8689
1692846914.973358,,0.8659,0.8934,0.8934
1692846915.005243,,0.8503,0.8941,0.8941
1692846915.037124,,0.8288,0.8543,0.8543
1692846915.073318,,0.868,0.8988,0.8988
1692846915.105190,,0.8221,0.8957,0.8957
1692846915.137128,,0.8381,0.8773,0.8773
1692846915.173403,,0.8554,0.8912,0.8912
1692846915.205066,,0.8273,0.883,0.883
1692846915.237117,,0.8473,0.8887,0.8887
1692846915.273307,,0.8399,0.89,0.89
1692846915.305381,,0.8336,0.8597,0.8597
1692846915.337535,,0.8047,0.8582,0.8582
1692846915.373832,,0.8009,0.8588,0.8588
1692846915.405681,,0.8273,0.8684,0.8684
1692846915.437844,,0.9051,0.872,0.9051
1692846915.473507,,0.8533,0.8584,0.8584
1692846915.505599,,0.8002,0.8132,0.8132
1692846915.537611,,0.8061,0.8366,0.8366
1692846915.573886,,0.8542,0.8782,0.8782
1692846915.605597,,0.8462,0.9019,0.9019
1692846915.637735,,0.8458,0.8934,0.8934
1692846915.673509,,0.8655,0.8721,0.8721
1692846915.705904,,0.8601,0.8867,0.8867
1692846915.737619,,0.8548,0.8634,0.8634
1692846915.773474,,0.8529,0.888,0.888
1692846915.805942,,0.848,0.8915,0.8915
1692846915.837715,,0.8248,0.8685,0.8685
1692846915.873919,,0.8276,0.8772,0.8772
1692846915.905755,,0.8038,0.8503,0.8503
1692846915.937808,,0.8309,0.8825,0.8825
1692846915.973727,,0.8196,0.9019,0.9019
1692846916.005891,,0.7946,0.8662,0.8662
1692846916.038159,,0.8395,0.8638,0.8638
1692846916.073805,,0.8316,0.8925,0.8925
1692846916.105706,,0.8114,0.8684,0.8684
1692846916.138579,,0.8459,0.8747,0.8747
1692846916.173644,,0.8284,0.8886,0.8886
1692846916.205640,,0.8363,0.8761,0.8761
1692846916.237661,,0.8333,0.8767,0.8767
1692846916.273643,,0.8429,0.8868,0.8868
1692846916.305618,,0.8186,0.8653,0.8653
1692846916.337446,,0.8391,0.8421,0.8421
1692846916.373986,,0.8435,0.8991,0.8991
1692846916.405599,,0.8125,0.833,0.833
1692846916.437583,,0.8319,0.8925,0.8925
1692846916.474006,,0.8393,0.8607,0.8607
1692846916.505938,,0.8385,0.8779,0.8779
1692846916.537551,,0.8834,0.8855,0.8855
1692846916.573748,,0.8022,0.8683,0.8683
1692846916.605847,,0.8266,0.8493,0.8493
1692846916.637681,,0.8182,0.8449,0.8449
1692846916.673792,,0.8359,0.8879,0.8879
1692846916.705539,,0.826,0.8829,0.8829
1692846916.737513,,0.784,0.8483,0.8483
1692846916.773453,,0.8221,0.8788,0.8788
1692846916.805493,,0.8432,0.8927,0.8927
1692846916.837501,,0.8361,0.8762,0.8762
1692846916.873468,,0.8202,0.8881,0.8881
1692846916.905629,,0.7807,0.8641,0.8641
1692846916.937568,,0.811,0.8308,0.8308
1692846916.973527,,0.8262,0.863,0.863
1692846917.005595,,0.8258,0.8601,0.8601
1692846917.037642,,0.8281,0.905,0.905
1692846917.073893,,0.8321,0.8679,0.8679
1692846917.105635,,0.761,0.8543,0.8543
1692846917.137581,,0.8202,0.8938,0.8938
1692846917.173692,,0.8232,0.8433,0.8433
1692846917.205747,,0.8004,0.8383,0.8383
1692846917.237737,,0.8096,0.88,0.88
1692846917.273517,,0.7977,0.8571,0.8571
1692846917.305762,,0.7981,0.82,0.82
1692846917.337727,,0.8131,0.8563,0.8563
1692846917.373568,,0.7832,0.8553,0.8553
1692846917.405604,,0.7813,0.8232,0.8232
1692846917.437836,,0.8062,0.8787,0.8787
1692846917.473557,,0.7957,0.8887,0.8887
1692846917.505604,,0.8233,0.8678,0.8678
1692846917.537506,,0.803,0.8701,0.8701
1692846917.573502,,0.799,0.8539,0.8539
1692846917.605537,,0.8074,0.8709,0.8709
1692846917.637604,,0.7707,0.8615,0.8615
1692846917.673568,,0.8111,0.8571,0.8571
1692846917.705602,,0.816,0.8706,0.8706
1692846917.737543,,0.8266,0.8942,0.8942
1692846917.773545,,0.8435,0.8868,0.8868
1692846917.805492,,0.7919,0.8648,0.8648
1692846917.837462,,0.7372,0.8678,0.8678
1692846917.873709,,0.8322,0.8865,0.8865
1692846917.905601,,0.8027,0.8626,0.8626
1692846917.937502,,0.8172,0.8486,0.8486
1692846917.973602,,0.8194,0.8605,0.8605
1692846918.005571,,0.7902,0.8816,0.8816
1692846918.037610,,0.8006,0.8809,0.8809
1692846918.073665,,0.7994,0.8373,0.8373
1692846918.105910,,0.7995,0.8706,0.8706
1692846918.137840,,0.8086,0.8805,0.8805
1692846918.173482,,0.7792,0.8622,0.8622
1692846918.205919,,0.8297,0.8483,0.8483
1692846918.237699,,0.7705,0.8449,0.8449
1692846918.273569,,0.8318,0.8821,0.8821
1692846918.305518,,0.8129,0.8518,0.8518
1692846918.337680,,0.7912,0.8805,0.8805
1692846918.373544,,0.7832,0.8188,0.8188
1692846918.405625,,0.8342,0.8667,0.8667
1692846918.437683,,0.7852,0.8656,0.8656
1692846918.473549,,0.8009,0.8404,0.8404
1692846918.505492,,0.8195,0.8645,0.8645
1692846918.537532,,0.7785,0.8561,0.8561
1692846918.573416,,0.8729,0.8823,0.8823
1692846918.605569,,0.7357,0.7891,0.7891
1692846918.637582,,0.8218,0.8438,0.8438
1692846918.673449,,0.8123,0.8911,0.8911
1692846918.705749,,0.8476,0.8693,0.8693
1692846918.737564,,0.8142,0.841,0.841
1692846918.773632,,0.813,0.8692,0.8692
1692846918.805931,,0.8263,0.8719,0.8719
1692846918.837865,,0.811,0.8492,0.8492
1692846918.873783,,0.8335,0.8477,0.8477
1692846918.905762,,0.8276,0.8608,0.8608
1692846918.937750,,0.7976,0.8552,0.8552
1692846918.973746,,0.8224,0.8525,0.8525
1692846919.005647,,0.8276,0.8541,0.8541
1692846919.037658,,0.8272,0.8761,0.8761
1692846919.073483,,0.8194,0.8392,0.8392
1692846919.105526,,0.8208,0.8531,0.8531
1692846919.137535,,0.8245,0.8649,0.8649
1692846919.173480,,0.8305,0.8461,0.8461
1692846919.205511,,0.7973,0.8144,0.8144
1692846919.237538,,0.8216,0.861,0.861
1692846919.273563,,0.8089,0.8592,0.8592
1692846919.305598,,0.8059,0.8444,0.8444
1692846919.337491,,0.8372,0.8721,0.8721
1692846919.373595,,0.6888,0.8334,0.8334
1692846919.404991,,0.8114,0.8626,0.8626
1692846919.437064,,0.8104,0.842,0.842
1692846919.473253,,0.7954,0.82,0.82
1692846919.504949,,0.8104,0.8072,0.8104
1692846919.536978,,0.7954,0.8444,0.8444
1692846919.573329,,0.8208,0.8544,0.8544
1692846919.605391,,0.8271,0.8808,0.8808
1692846919.637278,,0.801,0.7991,0.801
1692846919.673475,,0.7792,0.856,0.856
1692846919.705218,,0.7685,0.8666,0.8666
1692846919.737226,,0.8205,0.8408,0.8408
1692846919.773211,,0.7428,0.8235,0.8235
1692846919.805300,,0.7538,0.851,0.851
1692846919.837214,,0.7752,0.8149,0.8149
1692846919.873456,,0.7902,0.8234,0.8234
1692846919.905470,,0.6974,0.8474,0.8474
1692846919.937449,,0.7746,0.8504,0.8504
1692846919.973836,,0.7696,0.8465,0.8465
1692846920.005317,,0.6798,0.7965,0.7965
1692846920.037204,,0.7226,0.7924,0.7924
1692846920.073076,,0.7402,0.8514,0.8514
1692846920.105228,,0.6024,0.7251,0.7251
1692846920.137219,,0.7477,0.8126,0.8126
1692846920.173028,,0.7942,0.8714,0.8714
1692846920.205121,,0.6519,0.8334,0.8334
1692846920.237131,,0.7655,0.8047,0.8047
1692846920.273241,,0.7898,0.8381,0.8381
1692846920.305148,,0.8202,0.8929,0.8929
1692846920.337081,,0.7448,0.8607,0.8607
1692846920.373110,,0.7629,0.8238,0.8238
1692846920.405250,,0.7713,0.8559,0.8559
1692846920.437238,,0.7844,0.8472,0.8472
1692846920.473153,,0.8196,0.8427,0.8427
1692846920.505526,,0.6226,0.8054,0.8054
1692846920.537445,,0.8273,0.8843,0.8843
1692846920.573074,,0.7782,0.8737,0.8737
1692846920.605246,,0.7772,0.8427,0.8427
1692846920.637528,,0.8061,0.8543,0.8543
1692846920.673076,,0.7778,0.8737,0.8737
1692846920.705307,,0.8159,0.8776,0.8776
1692846920.737244,,0.7709,0.8282,0.8282
1692846920.773122,,0.7929,0.8746,0.8746
1692846920.805236,,0.803,0.8734,0.8734
1692846920.837187,,0.7688,0.8903,0.8903
1692846920.873239,,0.7828,0.8599,0.8599
1692846920.905073,,0.772,0.8636,0.8636
1692846920.937136,,0.8143,0.9016,0.9016
1692846920.973006,,0.8351,0.8744,0.8744
1692846921.005166,,0.7613,0.8701,0.8701
1692846921.037167,,0.8434,0.8821,0.8821
1692846921.073643,,0.8177,0.8793,0.8793
1692846921.105351,,0.7934,0.8857,0.8857
1692846921.137071,,0.787,0.874,0.874
1692846921.173114,,0.798,0.8122,0.8122
1692846921.205402,,0.805,0.8775,0.8775
1692846921.237459,,0.7973,0.8507,0.8507
1692846921.273428,,0.7898,0.8019,0.8019
1692846921.305292,,0.7719,0.8365,0.8365
1692846921.337275,,0.7804,0.7674,0.7804
1692846921.373109,,0.7616,0.7866,0.7866
1692846921.405213,,0.845,0.8683,0.8683
1692846921.437139,,0.8378,0.8422,0.8422
1692846921.473056,,0.8072,0.8448,0.8448
1692846921.505214,,0.8185,0.8287,0.8287
1692846921.537122,,0.7846,0.7571,0.7846
1692846921.573171,,0.7696,0.8109,0.8109
1692846921.605064,,0.7531,0.7961,0.7961
1692846921.637097,,0.7785,0.7815,0.7815
1692846921.673227,,0.787,0.851,0.851
1692846921.705978,,0.7698,0.8002,0.8002
1692846921.737273,,0.7919,0.8401,0.8401
1692846921.773247,,0.7473,0.7926,0.7926
1692846921.805136,,0.7965,0.8101,0.8101
1692846921.837253,,0.8363,0.8445,0.8445
1692846921.873162,,0.7903,0.8244,0.8244
1692846921.905188,,0.8018,0.8186,0.8186
1692846921.937306,,0.7771,0.7395,0.7771
1692846921.973450,,0.811,0.8287,0.8287
1692846922.005257,,0.7648,0.8149,0.8149
1692846922.037781,,0.8099,0.7729,0.8099
1692846922.073246,,0.7536,0.7909,0.7909
1692846922.105277,,0.7684,0.7768,0.7768
1692846922.137227,,0.7649,0.8517,0.8517
1692846922.173478,,0.7353,0.7036,0.7353
1692846922.205586,,0.7995,0.808,0.808
1692846922.237631,,0.7283,0.788,0.788
1692846922.273386,,0.7337,0.7006,0.7337
1692846922.305527,,0.7661,0.7807,0.7807
1692846922.338495,,0.779,0.7885,0.7885
1692846922.373733,,0.7532,0.7993,0.7993
1692846922.405319,,0.7543,0.7624,0.7624
1692846922.437250,,0.776,0.8245,0.8245
1692846922.473096,,0.7693,0.806,0.806
1692846922.505240,,0.7353,0.7945,0.7945
1692846922.537112,,0.7811,0.809,0.809
1692846922.573139,,0.7224,0.7806,0.7806
1692846922.605237,,0.7273,0.7893,0.7893
1692846922.637207,,0.7347,0.7638,0.7638
1692846922.673165,,0.7307,0.7614,0.7614
1692846922.705469,,0.7777,0.8053,0.8053
1692846922.737202,,0.6739,0.7177,0.7177
1692846922.773270,,0.771,0.7586,0.771
1692846922.805329,,0.7566,0.7881,0.7881
1692846922.837803,,0.7013,0.7444,0.7444
1692846922.873441,,0.7371,0.7592,0.7592
1692846922.905334,,0.7382,0.803,0.803
1692846922.937285,,0.7711,0.8047,0.8047
1692846922.973383,,0.7334,0.764,0.764
1692846923.005241,,0.6851,0.7466,0.7466
1692846923.037203,,0.7662,0.772,0.772
1692846923.073282,,0.7421,0.8087,0.8087
1692846923.105419,,0.7323,0.7819,0.7819
1692846923.137500,,0.7149,0.7198,0.7198
1692846923.173275,,0.7101,0.7457,0.7457
1692846923.205321,,0.7532,0.8455,0.8455
1692846923.237604,,0.6608,0.7565,0.7565
1692846923.273396,,0.7189,0.7413,0.7413
1692846923.305460,,0.6838,0.7072,0.7072
1692846923.337439,,0.7368,0.7471,0.7471
1692846923.373435,,0.7847,0.8195,0.8195
1692846923.405413,,0.7129,0.7607,0.7607
1692846923.437377,,0.7008,0.7195,0.7195
1692846923.473329,,0.7529,0.7425,0.7529
1692846923.505603,,0.5544,0.6645,0.6645
1692846923.536950,,0.7226,0.7544,0.7544
1692846923.573485,,0.7401,0.7594,0.7594
1692846923.605595,,0.7259,0.7326,0.7326
1692846923.637735,,0.762,0.7734,0.7734
1692846923.673550,,0.777,0.7721,0.777
1692846923.705753,,0.681,0.731,0.731
1692846923.737570,,0.6865,0.6958,0.6958
1692846923.773470,,0.6667,0.65,0.6667
1692846923.805606,,0.7492,0.7064,0.7492
1692846923.837565,,0.738,0.6962,0.738
1692846923.873494,,0.6777,0.6794,0.6794
1692846923.905575,,0.6971,0.772,0.772
1692846923.937859,,0.7409,0.7527,0.7527
1692846923.973479,,0.6174,0.7112,0.7112
1692846924.005633,,0.6264,0.642,0.642
1692846924.037555,,0.7299,0.6929,0.7299
1692846924.073763,,0.6646,0.6156,0.6646
1692846924.105647,,0.6602,0.6796,0.6796
1692846924.137520,,0.717,0.7167,0.717
1692846924.173467,,0.6527,0.7258,0.7258
1692846924.205520,,0.6892,0.7497,0.7497
1692846924.237532,,0.7756,0.7673,0.7756
1692846924.274077,,0.6949,0.7088,0.7088
1692846924.305691,,0.6376,0.701,0.701
1692846924.337674,,0.7197,0.7064,0.7197
1692846924.374096,,0.572,0.6486,0.6486
1692846924.405790,,0.6391,0.6809,0.6809
1692846924.438014,,0.7534,0.7474,0.7534
1692846924.473553,,0.7059,0.729,0.729
1692846924.505861,,0.7299,0.7571,0.7571
1692846924.537673,,0.7165,0.7184,0.7184
1692846924.573613,,0.5659,0.559,0.5659
1692846924.605629,,0.668,0.6251,0.668
1692846924.637678,,0.7247,0.7056,0.7247
1692846924.673866,,0.6513,0.6954,0.6954
1692846924.705560,,0.6994,0.7077,0.7077
1692846924.737662,,0.7427,0.7179,0.7427
