img,n_tiles,tile_confs,tile_nboxes,full_conf640,w,h
a064c3e7bc1ea755.jpg,35,0.101834;0.127905;0.056382;0.647012;0.278797;0.000000;0.000000;0.093049;0.125250;0.693266;0.135949;0.395061;0.474730;0.475095;0.228503;0.296075;0.537406;0.546353;0.412672;0.155225;0.288808;0.222665;0.350701;0.161400;0.377462;0.187741;0.135080;0.077565;0.292026;0.422952;0.164207;0.506116;0.073235;0.093461;0.051480,1;2;1;2;4;0;0;4;3;2;6;1;2;3;2;5;9;12;5;4;4;4;4;1;6;1;5;3;6;2;5;6;2;3;1,0.111366,3264,2448
a0802e5dbb147e4c.jpg,70,0.000000;0.000000;0.207359;0.261646;0.260085;0.000000;0.372945;0.000000;0.296069;0.392112;0.000000;0.000000;0.238200;0.000000;0.192329;0.146394;0.606001;0.177720;0.111219;0.088337;0.000000;0.218866;0.563932;0.000000;0.109833;0.272848;0.080963;0.053055;0.109346;0.116055;0.000000;0.000000;0.000000;0.366286;0.056661;0.545105;0.000000;0.000000;0.000000;0.073193;0.000000;0.000000;0.000000;0.000000;0.000000;0.200160;0.000000;0.192186;0.000000;0.000000;0.000000;0.000000;0.000000;0.152313;0.000000;0.000000;0.000000;0.053920;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;1;1;0;2;0;2;2;0;0;1;0;4;3;3;1;1;1;0;3;4;0;2;1;1;1;2;1;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,0.505771,4928,3264
a122f1e659051695.jpg,24,0.000000;0.350817;0.000000;0.000000;0.000000;0.497109;0.154685;0.093957;0.000000;0.092211;0.087279;0.227940;0.000000;0.051566;0.330055;0.198267;0.000000;0.344659;0.000000;0.000000;0.000000;0.000000;0.000000;0.362174,0;2;0;0;0;2;3;1;0;1;1;4;0;1;3;3;0;4;0;0;0;0;0;2,0.457375,3024,1998
a19f32649e5922bf.jpg,35,0.000000;0.131828;0.000000;0.165361;0.000000;0.000000;0.000000;0.000000;0.131835;0.000000;0.396348;0.391063;0.137834;0.000000;0.000000;0.584417;0.277932;0.000000;0.000000;0.000000;0.000000;0.053188;0.000000;0.054905;0.734413;0.000000;0.105180;0.147862;0.000000;0.000000;0.000000;0.680472;0.000000;0.222644;0.000000,0;1;0;1;0;0;0;0;2;0;1;3;3;0;0;1;1;0;0;0;0;2;0;1;2;0;1;1;0;0;0;1;0;1;0,0.079433,3504,2336
a1fd731a74e31480.jpg,20,0.000000;0.000000;0.000000;0.000000;0.000000;0.196157;0.299031;0.092034;0.164121;0.141248;0.342342;0.302792;0.102103;0.314723;0.221488;0.469121;0.115730;0.615328;0.196897;0.105216,0;0;0;0;0;3;6;2;1;1;9;4;1;4;2;12;6;4;7;3,0.056559,2560,1920
a62a23c4ba16b11d.jpg,9,0.179637;0.485261;0.614409;0.107005;0.412183;0.118637;0.199152;0.384515;0.122755,4;8;4;2;3;6;3;3;1,0.310587,1434,1218
a6cd0e29296069a8.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.050411;0.000000;0.000000;0.111489;0.000000;0.000000;0.000000;0.063620;0.119655;0.145397;0.194070;0.061623;0.000000;0.000000;0.000000;0.000000;0.000000;0.205152;0.171400;0.111895;0.177189;0.053168;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.244333;0.000000;0.275385;0.000000;0.000000;0.000000;0.550519;0.072376;0.000000;0.000000;0.000000;0.000000;0.103907;0.099631;0.000000;0.050751;0.520789;0.069791;0.000000;0.000000;0.000000;0.000000;0.000000;0.190362;0.107021,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;2;1;4;1;0;0;0;0;0;1;1;1;4;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2;0;0;0;0;3;2;0;1;1;1;0;0;0;0;0;3;1,0.341056,4928,3264
a70d043db72fa64f.jpg,20,0.000000;0.190590;0.426012;0.000000;0.000000;0.000000;0.184978;0.000000;0.068276;0.313044;0.000000;0.168959;0.000000;0.000000;0.000000;0.000000;0.184930;0.000000;0.000000;0.000000,0;3;6;0;0;0;1;0;1;1;0;5;0;0;0;0;4;0;0;0,0.601616,2272,1704
a73d0bbdf59ac4bf.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.114195;0.205917;0.000000;0.000000;0.000000;0.000000;0.293822;0.183796;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;3;3;0;0;0,0.063698,2880,2160
a78eda92f1a3c6d5.jpg,63,0.000000;0.099848;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.114469;0.000000;0.235838;0.251926;0.000000;0.000000;0.000000;0.196293;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.126668;0.000000;0.059596;0.103959;0.000000;0.000000;0.063800;0.000000,0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;1;0,0.061463,4608,3456
a95a0ee95f54f833.jpg,42,0.623298;0.000000;0.277071;0.619757;0.441775;0.259641;0.000000;0.571525;0.576452;0.451303;0.338067;0.162042;0.657504;0.400709;0.190556;0.455327;0.291832;0.063299;0.164176;0.364400;0.437369;0.083140;0.000000;0.000000;0.000000;0.124837;0.521810;0.094047;0.000000;0.441347;0.062846;0.563593;0.161033;0.372268;0.109142;0.000000;0.438720;0.227047;0.558419;0.236931;0.215076;0.083509,2;0;6;9;2;1;0;2;4;9;4;2;2;2;8;15;7;1;4;3;4;1;0;0;0;1;4;3;0;2;1;1;4;3;2;0;2;3;1;8;2;2,0.217379,3648,2736
a9bfe6b80b90df13.jpg,12,0.323985;0.489244;0.499282;0.243577;0.334766;0.392833;0.708247;0.541714;0.520658;0.376593;0.568433;0.519748,2;8;15;3;3;2;7;6;7;7;7;5,0.363325,1536,2048
aa4ae31060ce13c9.jpg,24,0.125401;0.000000;0.000000;0.000000;0.000000;0.000000;0.273308;0.462781;0.539159;0.056585;0.000000;0.000000;0.406953;0.000000;0.580019;0.295562;0.097927;0.182121;0.372090;0.068509;0.190949;0.394737;0.322621;0.444429,1;0;0;0;0;0;3;1;1;1;0;0;4;0;5;3;3;2;14;1;2;2;1;2,0.410742,3021,1875
aa4dc2550e3517ea.jpg,20,0.000000;0.188120;0.382868;0.000000;0.000000;0.658415;0.260685;0.110258;0.051468;0.359015;0.113147;0.000000;0.161336;0.344584;0.101992;0.054389;0.133649;0.157559;0.051297;0.483828,0;3;4;0;0;1;3;2;1;1;2;0;1;1;3;2;4;1;1;3,0.745856,2592,1944
aa87762e60104aac.jpg,20,0.000000;0.441783;0.000000;0.000000;0.000000;0.146483;0.117807;0.000000;0.162159;0.421533;0.146461;0.274978;0.203755;0.112862;0.171542;0.179720;0.200517;0.418455;0.000000;0.000000,0;6;0;0;0;2;1;0;2;8;9;5;2;2;7;4;3;5;0;0,0.250576,1920,2560
ab753efd8ecb80ea.jpg,35,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.181473;0.092405;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.081753;0.000000;0.000000;0.000000;0.467012;0.000000;0.000000;0.000000;0.000000;0.000000;0.633145;0.000000;0.000000;0.000000;0.000000;0.651878;0.000000;0.000000;0.000000,0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0,0.154396,2448,3264
af32c71bac21e786.jpg,12,0.232107;0.824767;0.741326;0.565803;0.070728;0.424945;0.000000;0.000000;0.412508;0.487981;0.107188;0.053653,4;2;4;4;1;4;0;0;2;4;1;1,0.806123,1693,1271
b0bd19723aa95311.jpg,6,0.000000;0.146207;0.162791;0.358088;0.174368;0.201151,0;4;4;1;3;6,0.278144,1280,960
b0c44188ef552cae.jpg,4,0.269877;0.289325;0.000000;0.000000,5;8;0;0,0.050065,768,977
b11b3c9ee69592aa.jpg,25,0.000000;0.255154;0.105490;0.196179;0.458167;0.244120;0.236871;0.177016;0.000000;0.191684;0.178344;0.261000;0.372190;0.382165;0.087264;0.520380;0.559132;0.217509;0.605276;0.449962;0.589189;0.590709;0.073036;0.181120;0.383555,0;2;2;3;2;1;4;5;0;2;4;4;3;7;2;2;4;1;4;3;3;5;2;4;4,0.56247,2673,2310
b1c8e982baf404be.jpg,12,0.000000;0.000000;0.074113;0.000000;0.192338;0.559962;0.155165;0.236871;0.409475;0.353518;0.191595;0.111462,0;0;1;0;3;5;3;3;9;9;3;2,0.670524,1970,1497
b2778e590c0b9c75.jpg,54,0.000000;0.000000;0.294838;0.198681;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.428358;0.223977;0.200821;0.000000;0.000000;0.000000;0.000000;0.177449;0.000000;0.000000;0.000000;0.000000;0.069683;0.599762;0.000000;0.000000;0.000000;0.000000;0.347602;0.519890;0.532436;0.000000;0.000000;0.000000;0.305766;0.415404;0.068860;0.000000;0.000000;0.000000;0.353776;0.475032;0.000000;0.000000;0.295826;0.000000;0.302938;0.061394;0.000000;0.000000;0.447191,0;0;3;3;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;2;0;0;0;0;2;2;0;0;0;0;1;2;1;0;0;0;3;2;1;0;0;0;3;2;0;0;6;0;2;1;0;0;3,0.10533,2994,4491
b474642af4ea13e4.jpg,12,0.081534;0.152918;0.000000;0.057692;0.466443;0.259054;0.331254;0.306773;0.192008;0.472420;0.082435;0.051558,2;2;0;1;4;3;4;2;4;6;1;1,0.323861,1806,1414
b53acf7b7e740f23.jpg,24,0.072918;0.181805;0.616836;0.242109;0.292457;0.212846;0.302607;0.337539;0.482404;0.209065;0.230590;0.569526;0.241645;0.000000;0.000000;0.000000;0.000000;0.117208;0.202692;0.000000;0.000000;0.110309;0.000000;0.164301,1;2;1;2;4;4;2;2;3;2;5;2;1;0;0;0;0;1;1;0;0;3;0;1,0.144269,3072,1728
b53f511ebf522fe6.jpg,12,0.757630;0.476505;0.099879;0.068245;0.213480;0.763326;0.614866;0.604642;0.513572;0.748999;0.447395;0.707016,7;7;1;1;7;8;12;8;1;5;6;2,0.209374,1931,1287
b55ff3bd0805c9de.jpg,63,0.144587;0.149723;0.099164;0.082826;0.101073;0.371025;0.241583;0.274661;0.080854;0.000000;0.214050;0.000000;0.278863;0.069878;0.121921;0.000000;0.231019;0.129703;0.207076;0.312737;0.126859;0.447951;0.277068;0.099878;0.419257;0.082567;0.146044;0.132413;0.061143;0.605703;0.113035;0.077221;0.063114;0.141983;0.068318;0.459819;0.582437;0.051881;0.000000;0.449140;0.187298;0.204248;0.355666;0.000000;0.165314;0.000000;0.310655;0.413437;0.452211;0.322909;0.122587;0.194327;0.000000;0.591754;0.340953;0.113540;0.231108;0.176522;0.232799;0.108483;0.150546;0.065569;0.101609,6;1;1;3;1;3;3;4;4;0;4;0;2;1;3;0;2;3;1;4;2;5;2;1;2;1;1;1;1;6;1;2;1;3;3;2;4;1;0;2;2;1;2;0;1;0;4;2;2;2;2;3;0;1;2;2;3;1;4;1;3;1;2,0.058592,3456,4608
b575b3425b3e427a.jpg,6,0.177070;0.614126;0.411144;0.418182;0.419622;0.306502,6;4;8;7;6;6,0.186701,1269,952
b72004ab9b617013.jpg,35,0.000000;0.000000;0.441924;0.080116;0.069570;0.000000;0.283683;0.461950;0.000000;0.000000;0.000000;0.091157;0.623324;0.062824;0.000000;0.052178;0.000000;0.429191;0.000000;0.000000;0.000000;0.052815;0.000000;0.000000;0.000000;0.000000;0.000000;0.108110;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;2;1;2;0;4;3;0;0;0;2;5;2;0;1;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0,0.27272,2448,3264
b74e6caff7b0229a.jpg,20,0.000000;0.191795;0.000000;0.219766;0.319176;0.000000;0.176438;0.600228;0.619598;0.562860;0.113913;0.368199;0.262312;0.171996;0.093412;0.321816;0.138280;0.240101;0.153836;0.108293,0;4;0;1;3;0;3;3;2;3;2;3;3;3;3;1;2;4;1;1,0.604795,2624,1901
b79642161dd4affe.jpg,35,0.197386;0.074317;0.000000;0.054974;0.085177;0.000000;0.000000;0.290173;0.000000;0.057776;0.000000;0.074164;0.166346;0.000000;0.170815;0.311455;0.063866;0.306245;0.172738;0.055092;0.000000;0.000000;0.161623;0.559184;0.467525;0.081224;0.000000;0.000000;0.116210;0.300364;0.261025;0.143591;0.059559;0.089733;0.124354,2;1;0;1;1;0;0;1;0;1;0;2;2;0;5;2;1;5;3;3;0;0;3;2;3;2;0;0;6;6;3;1;1;2;3,0.111684,3264,2448
b7db52af5d784cb3.jpg,24,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.125566;0.070268;0.388050;0.509697;0.179316;0.454199;0.316454;0.062605;0.052521;0.525625;0.469907;0.116183;0.069163;0.110099;0.126167;0.000000;0.000000,0;0;0;0;0;0;0;2;1;3;1;1;3;2;1;1;4;2;1;1;1;2;0;0,0.0,3072,2048
b812a19a30152c80.jpg,24,0.000000;0.000000;0.181487;0.000000;0.000000;0.000000;0.000000;0.000000;0.112397;0.000000;0.267023;0.000000;0.000000;0.000000;0.162498;0.190677;0.335668;0.176752;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;0;0;0;0;0;1;0;2;0;0;0;1;2;2;1;0;0;0;0;0;0,0.0,3072,2048
b81af23d6cdd10c7.jpg,6,0.125149;0.201797;0.367884;0.201564;0.673168;0.138137,5;3;2;7;3;7,0.060668,960,1280
b8d4e2217b07e553.jpg,30,0.280303;0.431522;0.074126;0.000000;0.205213;0.000000;0.552520;0.000000;0.681327;0.068292;0.181746;0.220268;0.573098;0.587980;0.000000;0.076840;0.071012;0.057680;0.131512;0.210748;0.050846;0.000000;0.000000;0.000000;0.000000;0.233305;0.000000;0.000000;0.000000;0.056681,2;1;1;0;3;0;5;0;6;2;1;1;1;1;0;2;1;1;2;1;1;0;0;0;0;1;0;0;0;1,0.581524,3000,2400
b980d69375872d57.jpg,63,0.262608;0.342891;0.140811;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.518011;0.187746;0.401507;0.301443;0.469498;0.229870;0.471716;0.489377;0.064378;0.147623;0.059994;0.538078;0.142114;0.326562;0.122980;0.220474;0.427408;0.052983;0.298480;0.639055;0.192544;0.355771;0.541343;0.000000;0.000000;0.254040;0.000000;0.404308;0.171999;0.069850;0.543105;0.000000;0.000000;0.000000;0.000000;0.293607;0.065738;0.197057;0.152419;0.404471;0.131522;0.283717;0.102592;0.000000;0.473315;0.106744;0.173793;0.187738;0.304968;0.000000;0.494706;0.327333;0.096979,5;2;1;0;0;0;0;0;0;0;4;2;3;3;2;3;3;2;1;1;1;2;1;3;1;3;3;1;2;6;2;7;4;0;0;5;0;7;3;1;2;0;0;0;0;4;2;6;4;4;2;1;3;0;3;2;6;3;1;0;2;3;1,0.271368,4608,3456
ba8e846647143726.jpg,12,0.581131;0.326871;0.621172;0.692371;0.407527;0.206605;0.144767;0.647428;0.222736;0.301845;0.672397;0.566275,3;7;5;6;8;6;2;9;5;8;8;6,0.059985,2048,1536
bb1112f2adc16490.jpg,60,0.053841;0.280154;0.508894;0.252470;0.332343;0.292094;0.342180;0.401915;0.491802;0.497739;0.287216;0.000000;0.317095;0.196191;0.247071;0.000000;0.228001;0.167046;0.170178;0.204015;0.637571;0.100427;0.117281;0.298324;0.458423;0.686417;0.359764;0.292028;0.102120;0.137624;0.175842;0.143800;0.557709;0.130358;0.102617;0.431085;0.092443;0.426867;0.142650;0.102990;0.171831;0.150032;0.000000;0.265763;0.393582;0.495703;0.065889;0.000000;0.571047;0.628649;0.293343;0.298011;0.114652;0.256472;0.703470;0.355262;0.531693;0.337070;0.556701;0.237135,1;2;1;1;1;4;5;7;3;1;4;0;1;4;7;0;4;2;2;1;1;2;2;9;6;7;5;5;3;8;3;2;3;3;3;3;2;2;3;3;2;1;0;2;7;4;3;0;16;15;13;14;3;7;10;8;8;11;13;9,0.0,4748,3055
bcaa418e92a955e4.jpg,54,0.000000;0.000000;0.000000;0.130118;0.366503;0.066899;0.000000;0.000000;0.000000;0.086576;0.359257;0.218034;0.253656;0.136704;0.221244;0.059278;0.344482;0.329151;0.294392;0.251732;0.207924;0.434309;0.057034;0.206676;0.337531;0.336273;0.133317;0.166453;0.482171;0.350990;0.315292;0.307895;0.127270;0.594910;0.000000;0.000000;0.157221;0.319175;0.303966;0.464247;0.472403;0.327340;0.501237;0.156551;0.191079;0.183597;0.420828;0.340660;0.310307;0.751536;0.258431;0.218264;0.174733;0.190312,0;0;0;3;3;1;0;0;0;2;2;3;2;2;3;1;2;2;4;1;3;5;2;3;3;2;2;7;3;4;5;3;4;4;0;0;3;3;10;3;6;4;1;6;5;3;1;8;4;3;2;1;4;3,0.34332,4256,2832
c001dcbe47cd2276.jpg,15,0.123729;0.729756;0.242122;0.154872;0.093648;0.478012;0.145558;0.354291;0.659341;0.132807;0.360529;0.375070;0.138783;0.121015;0.000000,2;3;4;3;2;5;3;2;5;2;5;3;1;2;0,0.17887,2460,1546
c0786088c95b401b.jpg,6,0.349971;0.098925;0.065587;0.298464;0.000000;0.050480,3;2;1;2;0;1,0.293836,1200,800
c07ce53cfb2eb416.jpg,30,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.609014;0.000000;0.000000;0.000000;0.051002;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.510598;0.184784;0.000000;0.000000;0.000000;0.637558;0.076815;0.000000;0.000000,0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0,0.0,2197,2874
c13f08be7972aac9.jpg,15,0.461143;0.576054;0.307623;0.483300;0.358555;0.333555;0.000000;0.125248;0.721329;0.124638;0.210280;0.000000;0.154281;0.725372;0.159334,2;4;2;8;8;3;0;2;5;2;4;0;3;4;1,0.417632,2592,1456
c14d3c41fc33b1c0.jpg,20,0.058493;0.189228;0.120481;0.092635;0.000000;0.000000;0.059382;0.611417;0.327552;0.346831;0.000000;0.000000;0.136022;0.143415;0.130482;0.000000;0.000000;0.000000;0.000000;0.076426,1;5;2;1;0;0;1;1;3;3;0;0;2;1;2;0;0;0;0;2,0.39138,2288,1712
c1ea62ed11e7acd8.jpg,54,0.200738;0.000000;0.241802;0.000000;0.000000;0.120790;0.086536;0.726461;0.728060;0.334939;0.057916;0.000000;0.060031;0.126615;0.056121;0.000000;0.070462;0.232591;0.000000;0.149275;0.000000;0.071919;0.293954;0.069202;0.091127;0.133292;0.000000;0.207765;0.121794;0.176525;0.285272;0.000000;0.349694;0.078098;0.525229;0.528842;0.158596;0.606697;0.137101;0.000000;0.356586;0.145244;0.159775;0.207423;0.260660;0.000000;0.204527;0.283307;0.432669;0.263707;0.213425;0.240635;0.077304;0.000000,1;0;3;0;0;3;4;3;3;3;1;0;1;2;1;0;2;2;0;1;0;1;3;1;3;2;0;1;2;2;1;0;2;2;1;3;1;1;1;0;3;5;2;3;4;0;1;1;2;4;4;1;1;0,0.0,4288,2848
c277d3a6148af8d1.jpg,12,0.437824;0.124156;0.000000;0.222336;0.000000;0.238983;0.536698;0.261793;0.000000;0.078387;0.056008;0.190089,2;1;0;1;0;2;1;3;0;1;1;2,0.578019,2048,1371
c30dc402d70ab135.jpg,12,0.187200;0.086855;0.149716;0.266354;0.000000;0.590600;0.000000;0.000000;0.000000;0.138434;0.093951;0.000000,2;1;4;4;0;3;0;0;0;2;2;0,0.0,1707,1210
c3d65ef2bfd92320.jpg,12,0.055259;0.206627;0.000000;0.646356;0.497280;0.351929;0.352452;0.121665;0.092543;0.126453;0.192157;0.151081,1;2;0;1;3;3;2;3;2;3;3;1,0.076903,2048,1536
c48653c360df7077.jpg,70,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.088061;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.383819;0.098044;0.074868;0.000000;0.000000;0.000000;0.000000;0.000000;0.281728;0.164242;0.689967;0.096827;0.000000;0.000000;0.069749;0.000000;0.397647;0.124496;0.140853;0.531081;0.523313;0.615790;0.668195;0.000000;0.000000;0.000000;0.000000;0.000000;0.207859;0.204435;0.000000;0.070602;0.727215;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.115278;0.000000;0.000000;0.593756;0.000000,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;4;11;3;0;0;1;0;2;2;1;2;5;2;2;0;0;0;0;0;2;1;0;1;2;0;0;0;0;0;0;1;0;0;2;0,0.230803,5184,3456
c62bf051fce64e4d.jpg,6,0.689103;0.205223;0.161870;0.657207;0.127912;0.327118,1;5;5;2;3;5,0.201024,1200,799
c691ff3c750236fb.jpg,44,0.000000;0.000000;0.000000;0.000000;0.549115;0.320656;0.000000;0.000000;0.000000;0.000000;0.000000;0.127344;0.301357;0.000000;0.381324;0.134448;0.624999;0.672753;0.236141;0.288845;0.414016;0.131174;0.000000;0.080764;0.303457;0.211982;0.081712;0.188045;0.122707;0.000000;0.145001;0.404468;0.240626;0.296405;0.294356;0.304621;0.290654;0.339997;0.317835;0.202450;0.055848;0.479674;0.000000;0.236031,0;0;0;0;3;4;0;0;0;0;0;2;1;0;5;1;2;3;2;4;3;1;0;1;6;3;1;2;8;0;3;4;4;6;2;8;6;7;4;6;1;2;0;1,0.061016,5599,2036
c6c69f5252905776.jpg,70,0.000000;0.000000;0.239615;0.000000;0.000000;0.000000;0.000000;0.522208;0.073772;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.643483;0.000000;0.000000;0.000000;0.000000;0.000000;0.053654;0.596063;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.616286;0.687080;0.127710;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.245376;0.173355;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.092393;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;7;2;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0,0.0,5184,3456
c7e2d2f61fdd69fd.jpg,20,0.218126;0.073345;0.134701;0.223162;0.293863;0.657570;0.229412;0.135819;0.334294;0.260698;0.400310;0.326024;0.604549;0.285877;0.141148;0.103511;0.492301;0.159116;0.611124;0.538112,2;1;5;3;6;8;4;1;4;7;4;7;9;9;3;3;7;4;6;9,0.235323,1944,2592
c8106b525cfedc83.jpg,6,0.000000;0.000000;0.420507;0.000000;0.000000;0.509719,0;0;1;0;0;2,0.203713,1600,1067
c8b3c1ff186d64ce.jpg,70,0.000000;0.053686;0.000000;0.565261;0.110091;0.000000;0.000000;0.000000;0.000000;0.000000;0.431652;0.115706;0.713977;0.538394;0.243097;0.270236;0.131007;0.437295;0.000000;0.000000;0.511830;0.625657;0.297269;0.319892;0.000000;0.420098;0.195398;0.317757;0.165706;0.000000;0.175656;0.000000;0.313735;0.327658;0.414443;0.472233;0.186693;0.381534;0.121556;0.000000;0.264853;0.649805;0.493759;0.574983;0.376583;0.196180;0.308936;0.093156;0.000000;0.000000;0.562179;0.069374;0.487658;0.231668;0.207083;0.111187;0.204306;0.189841;0.000000;0.000000;0.572179;0.572836;0.161092;0.316266;0.294468;0.270342;0.080657;0.142421;0.119630;0.000000,0;1;0;1;1;0;0;0;0;0;4;2;3;2;4;2;2;1;0;0;3;3;3;5;0;6;7;3;2;0;3;0;5;2;2;8;12;12;1;0;5;5;3;6;1;6;3;2;0;0;3;2;2;3;3;2;3;3;0;0;2;1;1;3;4;4;1;3;1;0,0.136257,5184,3456
c8f0cc0e5b776816.jpg,6,0.535116;0.106792;0.308223;0.123996;0.103282;0.080891,3;2;2;6;2;2,0.084706,1280,854
c9ecf7b1e970a65a.jpg,77,0.000000;0.057018;0.000000;0.084097;0.363879;0.126406;0.000000;0.000000;0.368563;0.355524;0.277773;0.201104;0.060396;0.000000;0.272692;0.058237;0.000000;0.000000;0.000000;0.069540;0.195069;0.075240;0.000000;0.346895;0.416209;0.196654;0.249797;0.292030;0.099942;0.320085;0.000000;0.884850;0.644442;0.055307;0.134559;0.161153;0.620980;0.075021;0.270077;0.000000;0.145536;0.310983;0.793712;0.000000;0.000000;0.057548;0.000000;0.247316;0.840342;0.000000;0.050344;0.000000;0.000000;0.316709;0.226164;0.170218;0.118144;0.458504;0.170432;0.063218;0.000000;0.000000;0.000000;0.000000;0.077233;0.184142;0.059081;0.220754;0.158383;0.747499;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.216205,0;1;0;1;2;3;0;0;2;3;1;1;1;0;3;1;0;0;0;1;2;1;0;3;2;2;1;1;5;1;0;2;2;1;2;2;1;2;2;0;2;1;2;0;0;1;0;1;2;0;1;0;0;1;2;2;1;2;2;2;0;0;0;0;1;1;1;1;2;1;0;0;0;0;0;0;2,0.400343,5472,3648
caeeaefae405402a.jpg,42,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.388680;0.417767;0.516717;0.000000;0.000000;0.000000;0.389187;0.237548;0.084241;0.073051;0.000000;0.000000;0.000000;0.081268;0.135189;0.528717;0.000000;0.000000;0.000000;0.681662;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.690599;0.000000;0.000000;0.000000;0.000000;0.000000,0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;0;4;2;2;1;0;0;0;1;2;4;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0,0.060312,3648,2736
cb0b3d15d2c737b4.jpg,54,0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.097301;0.347794;0.215024;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.414483;0.070376;0.291267;0.000000;0.000000;0.000000;0.468181;0.485358;0.000000;0.152777;0.137196;0.098467;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.191395;0.302169;0.723427;0.401782;0.266732;0.063912;0.000000;0.062281;0.000000;0.099544;0.320855;0.714322;0.380634;0.367925;0.084809;0.313742,0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;0;0;2;1;2;0;0;0;3;3;0;1;4;1;0;0;0;0;0;0;0;1;2;3;3;2;1;0;1;0;1;1;4;4;1;2;1,0.11048,4272,2848
